user_id;age;city;state;country
180995;39.0;lloydminster;alberta;canada
186538;34.74389988072476;walnut creek;california;usa
187419;34.74389988072476;san francisco;california;usa
211352;32.0;victoria;british columbia;canada
217730;34.74389988072476;calgary;alberta;canada
227221;34.74389988072476;jupiter;florida;usa
227404;37.0;colorado springs;colorado;usa
237262;45.0;jefferson;maryland;usa
253589;34.74389988072476;calgary;alberta;canada
255798;34.74389988072476;münchen;bayern;germany
257203;34.74389988072476;asheville;north carolina;usa
259186;34.74389988072476;christchurch;canterbury,;
259248;43.0;chicago;illinois;usa
274134;53.0;san antonio;texas;usa
78021;34.74389988072476;burlington;vermont;usa
149168;34.74389988072476;santa rosa;california;usa
172712;44.0;melbourne;florida;usa
203754;21.0;bloomington;indiana;usa
208564;43.0;winchester;virginia;usa
223398;30.0;toronto;ontario;canada
224545;34.74389988072476;new orleans;louisiana;usa
234288;35.0;mount waverley;victoria;australia
247377;34.74389988072476;westmont;illinois;usa
270800;23.0;oakland;,;
4107;19.0;kelowna;british columbia;canada
17785;34.74389988072476;scottsdale;arizona;usa
30214;15.0;palmdale;california;usa
89489;34.74389988072476;;;united kingdom
98727;35.0;south bend;indiana;usa
102101;23.0;halifax;nova scotia;canada
125317;34.74389988072476;taipei;taipei;taiwan
130493;45.0;albuquerque;new mexico;usa
136374;34.74389988072476;rochester hills;michigan;usa
258827;14.0;carmel;indiana;usa
16062;43.0;kaneohe;hawaii;usa
38946;34.0;worcester;massachusetts;usa
57880;34.74389988072476;champaign;illinois;usa
60006;34.74389988072476;mainz;rheinland-pfalz;germany
65520;30.0;leiden;zuid-holland;netherlands
124414;49.0;vancouver;british columbia;canada
139515;34.74389988072476;wolverhampton;england;united kingdom
142370;34.74389988072476;vancouver;british columbia;canada
173194;56.0;hudson;new hampshire;usa
176112;30.0;`s-hertogenbosch;noord brabant;netherlands
181870;13.0;shah alam;selangor;malaysia
183598;34.74389988072476;jefferson;oregon;usa
188786;34.74389988072476;bridgewater;massachusetts;usa
199391;34.74389988072476;round rock;texas;usa
211971;34.74389988072476;eltville;hessen;germany
220479;28.0;pyrmont;new south wales;australia
223559;56.0;liverpool;new york;usa
256294;33.0;melbourne;victoria;australia
265655;26.0;cambridge;massachusetts;usa
6824;34.74389988072476;richardson;texas;usa
8016;38.0;tallahassee;florida;usa
26975;34.74389988072476;winnipeg;manitoba;canada
60061;44.0;chestnut ridge;new york;usa
82282;34.74389988072476;jarratt;,;
111983;31.0;desoto;missouri;usa
155681;33.0;ottenstein;niedersachsen;germany
163192;34.74389988072476;lawrenceville;georgia;usa
174760;34.74389988072476;bloomington;minnesota;usa
194544;32.0;toronto;ontario;canada
202912;25.0;florence;toscana;italy
219462;46.0;orlando;florida;usa
231894;34.74389988072476;red deer;alberta;canada
247921;34.0;scottsdale;,;
39340;34.74389988072476;cincinnati;ohio;usa
55372;43.0;center;texas;usa
60978;34.74389988072476;ottawa;ontario;canada
120584;34.0;miami;florida;usa
123533;34.74389988072476;albuquerque;,;
228199;34.74389988072476;cincinnati;ohio;usa
260139;63.0;steilacoom;washington;usa
2595;34.0;wiesbaden;hessen;germany
5243;36.0;drayton valley;alberta;canada
10257;34.74389988072476;slaughter;louisiana;usa
20562;34.74389988072476;kingston;ontario;canada
20734;34.74389988072476;nanaimo;british columbia;canada
25537;34.74389988072476;beardsley;new brunswick;canada
99424;34.74389988072476;hartford;connecticut;usa
124222;34.74389988072476;winnipeg;,;
135374;34.74389988072476;brooklyn park;minnesota;usa
168900;39.0;rapid city;south dakota;usa
215035;34.74389988072476;midlothian;virginia;usa
216388;34.74389988072476;vancouver;british columbia;canada
219933;52.0;mckees rocks;pennsylvania;usa
247301;34.74389988072476;toronto;ontario;canada
253790;66.0;south nyack;new york;usa
5746;34.74389988072476;los angeles;california;usa
11272;34.74389988072476;albuquerque;new mexico;usa
24443;34.74389988072476;saint paul;minnesota;usa
37399;34.74389988072476;naples;florida;usa
58591;53.0;shelby;north carolina;usa
66900;34.74389988072476;hanwell;new brunswick;canada
82709;57.0;pittsburgh;pennsylvania;usa
93416;52.0;glasgow;scotland;united kingdom
93785;34.74389988072476;evansville;indiana;usa
103642;34.74389988072476;tumwater;washington;usa
128214;28.0;seattle;washington;usa
129123;34.74389988072476;burke;virginia;usa
151064;34.74389988072476;richmond;va;virginia, usa
199477;27.0;seattle;washington;usa
210790;34.74389988072476;palo alto;california;usa
229618;37.0;shelby;north carolina;usa
245075;34.74389988072476;tucson;arizona;usa
255097;45.0;baiersdorf;bayern;germany
256233;34.74389988072476;glen allen;virginia;usa
264994;38.0;seattle;washington;usa
4114;34.74389988072476;augsburg;bayern;germany
34392;35.0;williams lake;british columbia;canada
74642;18.0;plymouth;california;usa
96943;34.74389988072476;victoria;british columbia;canada
134886;34.74389988072476;webster;new york;usa
137787;34.74389988072476;hamburg;new york;usa
146649;26.0;madrid;madrid;spain
198741;50.0;woodside;new york;usa
205417;34.74389988072476;richboro;pennsylvania;usa
206825;25.0;bothell;washington;usa
240629;34.74389988072476;okemos;michigan;usa
247978;30.0;bonn;nordrhein-westfalen;germany
265592;34.74389988072476;bangkok;bangkok;thailand
266323;34.74389988072476;toronto;ontario;canada
35923;34.74389988072476;cove;oregon;usa
36886;34.74389988072476;chula vista;california;usa
44644;34.74389988072476;fridley;minnesota;usa
45089;34.74389988072476;fresno;california;usa
84442;34.74389988072476;vancouver;british columbia;canada
93570;34.74389988072476;carmichael;california;usa
99954;39.0;toronto;ontario;canada
103479;34.74389988072476;pinckney;michigan;usa
130028;34.74389988072476;niagara falls;new york;usa
134270;34.74389988072476;lincoln;california;usa
143854;32.0;hove;england;united kingdom
146890;64.0;carlsbad;california;usa
158655;51.0;roseville;california;usa
191626;25.0;independence;missouri;usa
204107;34.74389988072476;dallas;texas;usa
208351;54.0;seattle;washington;usa
209120;24.0;bridgetown;west indies;barbados
241096;24.0;erlangen;bayern;germany
244665;34.74389988072476;niagara falls;new york;usa
245958;23.0;camp foster;okinawa;japan
246009;46.0;;louisiana;usa
271749;21.0;clayton;missouri;usa
41942;45.0;sunbury;pennsylvania;usa
47881;46.0;san jose;california;usa
54013;53.0;north port;florida;usa
62417;34.74389988072476;spring;texas;usa
69281;35.0;kingston;ontario;canada
82967;28.0;timmins;ontario;canada
123272;32.0;woodstock;georgia;usa
175080;52.0;newark;california;usa
182988;33.0;hackensack;new jersey;usa
215810;34.74389988072476;woodstock;ontario;canada
225754;48.0;b;georgia;usa
239532;33.0;rockford;illinois;usa
268048;49.0;amherstview;ontario;canada
9047;54.0;douglas;massachusetts;usa
18822;34.74389988072476;baldwinsville;new york;usa
37106;34.74389988072476;virginia beach;virginia;usa
37967;78.0;beaufort;south carolina;usa
79726;17.0;brooklin;ontario;canada
103387;46.0;eureka;illinois;usa
113700;58.0;salem;west virginia;usa
130828;34.74389988072476;edmonton;alberta;canada
144499;34.74389988072476;portland;oregon;usa
151208;30.0;wood river;illinois;usa
151421;51.0;brantford;ontario;canada
159809;53.0;newington;connecticut;usa
161275;20.0;burlingame;california;usa
176857;34.74389988072476;hillsboro;oregon;usa
213684;34.74389988072476;madison;connecticut;usa
215613;19.0;sylvan lake;alberta;canada
254941;34.74389988072476;bremerton;washington;usa
264938;34.74389988072476;lexington;kentucky;usa
54501;34.74389988072476;horseshoe valley;ontario,;
99219;34.74389988072476;eugene;oregon;usa
142473;34.74389988072476;san pedro;california;usa
154349;18.0;miami;florida;usa
186782;34.74389988072476;los angeles;california;usa
8081;34.74389988072476;manhattan beach;california;usa
14179;36.0;sunnyvale;california;usa
48437;34.74389988072476;davenport;,;
70937;39.0;wilkes-barre;pennsylvania;usa
94674;34.74389988072476;belmont;massachusetts;usa
109991;34.74389988072476;thornton;colorado;usa
117437;34.74389988072476;portland;maine;usa
120851;51.0;princeton;new jersey;usa
138044;34.74389988072476;mammoth lakes;california;usa
150708;34.74389988072476;vancouver;washington;usa
170429;50.0;st croix falls;wisconsin;usa
176388;30.0;valley village;california;usa
189766;42.0;sykesville;maryland;usa
203180;34.74389988072476;pinehurst;north carolina;usa
207492;54.0;san jose;california;usa
212325;34.74389988072476;douglasville;georgia;usa
220481;34.74389988072476;aurelia;iowa;usa
234881;34.74389988072476;eugene;oregon;usa
245138;34.74389988072476;portland;maine;usa
250318;34.74389988072476;virginia beach;virginia;usa
254101;34.74389988072476;vancouver;,;
260155;34.74389988072476;livonia;michigan;usa
46150;53.0;berkeley heights;new jersey;usa
50558;47.0;liberty;kentucky;usa
81672;34.74389988072476;york;pennsylvania;usa
162328;62.0;daisytown;pennsylvania;usa
170844;26.0;highland;indiana;usa
223289;25.0;tempe;arizona;usa
12680;20.0;washington;dc;usa
55418;33.0;washington;pennsylvania;usa
98274;30.0;mct;okinawa,;
220042;66.0;philadelphia;pennsylvania;usa
224577;40.0;sheboygan;wisconsin;usa
9492;19.0;gainesville;florida;usa
11609;34.74389988072476;london;england;united kingdom
17229;29.0;boston;massachusetts;usa
20445;40.0;duluth;minnesota;usa
38624;16.0;calgary;alberta;canada
42247;34.74389988072476;altoona;pennsylvania;usa
48732;34.74389988072476;ogdensburg;new york;usa
50784;34.74389988072476;ottawa;ontario;canada
54213;34.74389988072476;lexington;,;
70414;34.74389988072476;franktown;colorado;usa
75825;36.0;turlock;california;usa
81674;52.0;carver;minnesota;usa
90790;34.74389988072476;san jose;california;usa
107853;57.0;waterloo;iowa;usa
149293;34.74389988072476;omaha;nebraska;usa
154538;32.0;mountlake terrace;washington;usa
163134;34.74389988072476;new york;new york;usa
165256;34.74389988072476;fairbanks;alaska;usa
167934;34.74389988072476;vancouver;british columbia;canada
170652;47.0;weeki wachee;florida;usa
171291;34.74389988072476;eau claire;wisconsin;usa
171697;34.74389988072476;springboro;ohio;usa
177096;34.74389988072476;new castle;pennsylvania;usa
180927;15.0;foxtrap;newfoundland;canada
191178;34.74389988072476;atlanta;georgia;usa
194719;34.74389988072476;houston;texas;usa
196202;30.0;calgary;alberta;canada
204039;60.0;arlington;washington;usa
204753;34.74389988072476;franklin;tennessee;usa
209879;34.74389988072476;decatur;georgia;usa
215820;17.0;graysville;pennsylvania;usa
216442;42.0;port colborne;ontario;canada
227428;34.74389988072476;orlando;florida;usa
230721;34.74389988072476;boston;massachusetts;usa
236426;34.74389988072476;kitchener;ontario;canada
238077;34.74389988072476;orlando;florida;usa
240207;34.74389988072476;alexandria;virginia;usa
240686;34.74389988072476;imperial;missouri;usa
250947;47.0;conneaut;ohio;usa
251378;17.0;cincinnati;ohio;usa
257678;34.74389988072476;montreal;quebec;canada
273820;34.74389988072476;el segundo;california;usa
1469;59.0;santiago;santiago;chile
98879;59.0;pacifica;california;usa
99115;34.74389988072476;cary;north carolina;usa
148515;43.0;rockville;maryland;usa
253736;34.74389988072476;colorado springs;colorado;usa
254656;34.74389988072476;rustburg;virginia;usa
256457;54.0;fairfield;california;usa
272566;16.0;las vegas;nevada;usa
4921;34.74389988072476;houston;texas;usa
15288;32.0;chesapeake;virginia;usa
16574;34.74389988072476;fort worth;texas;usa
21081;34.74389988072476;cherry hill;new jersey;usa
49015;34.74389988072476;san francisco;california;usa
70607;34.74389988072476;houston;texas;usa
72689;60.0;cranbrook;british columbia;canada
80881;34.74389988072476;dallas;texas;usa
91619;34.74389988072476;oakland;california;usa
92554;34.74389988072476;roanoke;virginia,;
93669;34.74389988072476;calabasas;california;usa
102658;44.0;albuquerque;new mexico;usa
111906;34.74389988072476;boston;massachusetts;usa
117152;34.74389988072476;san diego;california;usa
124386;34.74389988072476;kristianstad;skane;sweden
125989;34.74389988072476;washington;dc;dc, usa
137472;34.74389988072476;chicago;illinois;usa
142714;34.74389988072476;mesa;arizona;usa
149309;34.74389988072476;atlanta;georgia;usa
161157;55.0;bozeman;montana;usa
163960;34.74389988072476;boston;massachusetts;usa
191285;34.74389988072476;ny;new york;usa
199614;34.74389988072476;lincoln;nebraska;usa
202032;34.74389988072476;philadelphia;pennsylvania;usa
214700;34.74389988072476;lawrenceville;georgia;usa
219594;34.74389988072476;albuquerque;new mexico;usa
240676;34.74389988072476;chandler;arizona;usa
249764;34.74389988072476;houston;texas;usa
259122;34.74389988072476;phoenix;arizona;usa
262378;34.74389988072476;washington;dc;usa
1546;40.0;overland;missouri,;
149814;60.0;gahanna;ohio;usa
178486;32.0;orlando;florida;usa
184140;35.0;whitehorse;yukon territory;canada
190480;35.0;los feliz/silverlake;california;usa
248275;19.0;smyrna;georgia;usa
36295;37.0;olympia;washington;usa
42265;39.0;alameda;california;usa
53142;35.0;north canton;ohio;usa
93574;60.0;boise;idaho;usa
95507;44.0;la grange;illinois;usa
98068;34.74389988072476;georgetown;ontario;canada
117678;38.0;kenosha;wisconsin;usa
126299;34.74389988072476;san carlos;california;usa
188874;34.74389988072476;las vegas;nevada;usa
194157;34.74389988072476;carmel;new york;usa
202644;34.74389988072476;windsor;ontario;canada
208197;60.0;san pablo;california;usa
253519;34.74389988072476;bainbridge;georgia;usa
259744;34.74389988072476;bismarck;north dakota;usa
265300;34.74389988072476;manhattan;montana;usa
271162;34.74389988072476;orlando;florida;usa
78806;34.74389988072476;blackpool;lancashire;united kingdom
84732;34.74389988072476;seattle;;usa
96300;22.0;manchester;england;united kingdom
110581;40.0;apex;north carolina;usa
113827;34.74389988072476;la;california;usa
124543;55.0;pontiac;michigan;usa
153001;34.74389988072476;brooklyn;new york;usa
162291;28.0;leiden;;netherlands
166927;34.74389988072476;leiden;zuid-holland;netherlands
176835;34.74389988072476;santa rosa;california;usa
186712;28.0;burnaby;british columbia;canada
274904;28.0;new york;new york;usa
43400;40.0;bel aire;kansas;usa
45952;38.0;nashua;new hampshire;usa
46760;34.74389988072476;jacksonville;florida;usa
50971;34.74389988072476;providence;rhode island;usa
113420;41.0;lincoln;nebraska;usa
116492;27.0;virginia beach;virginia;usa
117669;34.74389988072476;bay city;michigan;usa
134010;34.74389988072476;rockford;illinois;usa
151842;34.74389988072476;acme;washington;usa
204196;24.0;hugo;minnesota;usa
223296;34.74389988072476;vallejo;california;usa
228123;34.74389988072476;sacramento;;usa
234279;34.74389988072476;prescott;arizona;usa
234482;34.74389988072476;vancouver;british columbia;canada
264837;34.74389988072476;maineville;ohio;usa
274858;34.74389988072476;brighton;michigan;usa
2148;34.74389988072476;los angeles;california;usa
45942;34.74389988072476;charlotte;north carolina;usa
55397;34.74389988072476;williams lake;british columbia;canada
64631;34.74389988072476;manchester;new hampshire;usa
84497;34.74389988072476;palmdale;california;usa
85213;26.0;wetaskiwin;alberta;canada
96461;17.0;cranbrook;british columbia;canada
98117;21.0;rochester;minnesota;usa
145773;34.74389988072476;plano;texas;usa
148027;34.74389988072476;palmdale;california;usa
152556;34.74389988072476;cambridge;massachusetts;usa
233110;34.74389988072476;vancouver;british columbia;canada
257598;26.0;huntington;new york;usa
261180;24.0;guildford;england;united kingdom
269677;25.0;st. louis;missouri;usa
23193;25.0;potsdam;new york;usa
36935;62.0;annapolis;maryland;usa
47075;48.0;san francisco;california;usa
48977;34.74389988072476;mercer island;washington;usa
53559;31.0;virginia beach;virginia;usa
69926;34.74389988072476;jefferson city;tennessee;usa
112120;34.0;escondido;california;usa
137165;62.0;charleston;south carolina;usa
154897;40.0;schaumburg;illinois;usa
172909;34.74389988072476;ithaca;new york;usa
172913;55.0;portland;oregon;usa
190171;57.0;albuquerque;new mexico;usa
229972;34.74389988072476;brighton;massachusetts;usa
246843;33.0;toronto;ontario;canada
271119;48.0;charleston;south carolina;usa
18444;46.0;austin;texas;usa
206171;34.74389988072476;pipersville;pennsylvania;usa
242946;26.0;austin;texas;usa
34104;34.74389988072476;oakland;california;usa
70629;35.0;berlin;berlin;germany
73942;59.0;kaslo;british columbia;canada
127127;51.0;everett;washington;usa
197374;34.74389988072476;lexingon;kentucky;usa
246526;34.74389988072476;victoria;,;
264780;34.74389988072476;oak ridge;tennessee;usa
19268;40.0;lewiston;,;
34316;16.0;augusta;georgia;usa
88161;27.0;saint louis;missouri;usa
